Node Number,Node Name,Type,Connected To,node_number,type,connected_to,count,cpu_children,cpu_memory_usage,cpu_parent,cpu_time,cpu_time_str,cpu_time_total,cpu_time_total_str,cuda_memory_usage,cuda_time,cuda_time_str,cuda_time_total,cuda_time_total_str,device_type,flops,input_shapes,is_async,is_legacy,is_remote,key,node_id,privateuse1_memory_usage,privateuse1_time,privateuse1_time_str,privateuse1_time_total,privateuse1_time_total_str,scope,self_cpu_memory_usage,self_cpu_time_total,self_cpu_time_total_str,self_cuda_memory_usage,self_cuda_time_total,self_cuda_time_total_str,self_privateuse1_memory_usage,self_privateuse1_time_total,self_privateuse1_time_total_str,stack,use_device
11,detach,forward,,11,forward,[],32523,[],0,<FunctionEvent id=1245200 name=aten::detach device_type=DeviceType.CPU node_id=-1 cpu_time=15.000us start_us=2271 end_us=2286 cpu_children=[1245201] cuda_time=0.000us name=aten::detach thread=1 input_shapes=[[50000]] cpu_memory_usage=0 cuda_memory_usage=0 is_async=False is_remote=False seq_nr=71556 is_legacy=False>,1.7094671463272146,1.709us,55597,55.597ms,0,0.0,0.000us,0,0.000us,DeviceType.CPU,0,,False,False,False,detach,-1,0,0.0,0.000us,0,0.000us,0,0,55597,55.597ms,0,0,0.000us,0,0,0.000us,[],
12,aten::to,forward,,12,forward,[],13468,[],242052240,"<FunctionEvent id=1245189 name=enumerate(DataLoader)#_SingleProcessDataLoaderIter.__next__ device_type=DeviceType.CPU node_id=-1 cpu_time=5.978ms start_us=498 end_us=6476 cpu_children=[1245190, 1245191, 1245192, 1245194, 1245200, 1245202, 1245203, 1245204, 1245205, 1245206, 1245207, 1245209, 1245214, 1245218, 1245223, 1245226, 1245227, 1245228, 1245229, 1245230, 1245231, 1245232, 1245237, 1245240, 1245243, 1245244, 1245245, 1245246, 1245247, 1245248, 1245249, 1245251, 1245252, 1245256, 1245260, 1245265, 1245268, 1245269, 1245270, 1245271, 1245272, 1245273, 1245274, 1245279, 1245282, 1245285, 1245286, 1245287, 1245288, 1245289, 1245292, 1245293, 1245294, 1245295] cuda_time=0.000us name=enumerate(DataLoader)#_SingleProcessDataLoaderIter.__next__ thread=1 input_shapes=[] cpu_memory_usage=1604240 cuda_memory_usage=0 is_async=False is_remote=False seq_nr=-1 is_legacy=False>",12.528660528660529,12.529us,168736,168.736ms,287085056,1.517894267894268,1.518us,20443,20.443ms,DeviceType.CPU,0,,False,False,False,aten::to,-1,0,0.0,0.000us,0,0.000us,0,2408652,8942,8.942ms,3584,0,0.000us,0,0,0.000us,[],
13,aten::resolve_conj,forward,,13,forward,[],1,[],0,"<FunctionEvent id=1245189 name=enumerate(DataLoader)#_SingleProcessDataLoaderIter.__next__ device_type=DeviceType.CPU node_id=-1 cpu_time=5.978ms start_us=498 end_us=6476 cpu_children=[1245190, 1245191, 1245192, 1245194, 1245200, 1245202, 1245203, 1245204, 1245205, 1245206, 1245207, 1245209, 1245214, 1245218, 1245223, 1245226, 1245227, 1245228, 1245229, 1245230, 1245231, 1245232, 1245237, 1245240, 1245243, 1245244, 1245245, 1245246, 1245247, 1245248, 1245249, 1245251, 1245252, 1245256, 1245260, 1245265, 1245268, 1245269, 1245270, 1245271, 1245272, 1245273, 1245274, 1245279, 1245282, 1245285, 1245286, 1245287, 1245288, 1245289, 1245292, 1245293, 1245294, 1245295] cuda_time=0.000us name=enumerate(DataLoader)#_SingleProcessDataLoaderIter.__next__ thread=1 input_shapes=[] cpu_memory_usage=1604240 cuda_memory_usage=0 is_async=False is_remote=False seq_nr=-1 is_legacy=False>",1.0,1.000us,1,1.000us,0,0.0,0.000us,0,0.000us,DeviceType.CPU,0,,False,False,False,aten::resolve_conj,-1,0,0.0,0.000us,0,0.000us,0,0,1,1.000us,0,0,0.000us,0,0,0.000us,[],
14,aten::resolve_neg,forward,,14,forward,[],1,[],0,"<FunctionEvent id=1245189 name=enumerate(DataLoader)#_SingleProcessDataLoaderIter.__next__ device_type=DeviceType.CPU node_id=-1 cpu_time=5.978ms start_us=498 end_us=6476 cpu_children=[1245190, 1245191, 1245192, 1245194, 1245200, 1245202, 1245203, 1245204, 1245205, 1245206, 1245207, 1245209, 1245214, 1245218, 1245223, 1245226, 1245227, 1245228, 1245229, 1245230, 1245231, 1245232, 1245237, 1245240, 1245243, 1245244, 1245245, 1245246, 1245247, 1245248, 1245249, 1245251, 1245252, 1245256, 1245260, 1245265, 1245268, 1245269, 1245270, 1245271, 1245272, 1245273, 1245274, 1245279, 1245282, 1245285, 1245286, 1245287, 1245288, 1245289, 1245292, 1245293, 1245294, 1245295] cuda_time=0.000us name=enumerate(DataLoader)#_SingleProcessDataLoaderIter.__next__ thread=1 input_shapes=[] cpu_memory_usage=1604240 cuda_memory_usage=0 is_async=False is_remote=False seq_nr=-1 is_legacy=False>",0.0,0.000us,0,0.000us,0,0.0,0.000us,0,0.000us,DeviceType.CPU,0,,False,False,False,aten::resolve_neg,-1,0,0.0,0.000us,0,0.000us,0,0,0,0.000us,0,0,0.000us,0,0,0.000us,[],
15,aten::lift_fresh,forward,,15,forward,[],1407,[],0,"<FunctionEvent id=1245189 name=enumerate(DataLoader)#_SingleProcessDataLoaderIter.__next__ device_type=DeviceType.CPU node_id=-1 cpu_time=5.978ms start_us=498 end_us=6476 cpu_children=[1245190, 1245191, 1245192, 1245194, 1245200, 1245202, 1245203, 1245204, 1245205, 1245206, 1245207, 1245209, 1245214, 1245218, 1245223, 1245226, 1245227, 1245228, 1245229, 1245230, 1245231, 1245232, 1245237, 1245240, 1245243, 1245244, 1245245, 1245246, 1245247, 1245248, 1245249, 1245251, 1245252, 1245256, 1245260, 1245265, 1245268, 1245269, 1245270, 1245271, 1245272, 1245273, 1245274, 1245279, 1245282, 1245285, 1245286, 1245287, 1245288, 1245289, 1245292, 1245293, 1245294, 1245295] cuda_time=0.000us name=enumerate(DataLoader)#_SingleProcessDataLoaderIter.__next__ thread=1 input_shapes=[] cpu_memory_usage=1604240 cuda_memory_usage=0 is_async=False is_remote=False seq_nr=-1 is_legacy=False>",0.6169154228855721,0.617us,868,868.000us,0,0.0,0.000us,0,0.000us,DeviceType.CPU,0,,False,False,False,aten::lift_fresh,-1,0,0.0,0.000us,0,0.000us,0,0,868,868.000us,0,0,0.000us,0,0,0.000us,[],
16,aten::view,forward,,16,forward,[],23316,[],0,"<FunctionEvent id=1245189 name=enumerate(DataLoader)#_SingleProcessDataLoaderIter.__next__ device_type=DeviceType.CPU node_id=-1 cpu_time=5.978ms start_us=498 end_us=6476 cpu_children=[1245190, 1245191, 1245192, 1245194, 1245200, 1245202, 1245203, 1245204, 1245205, 1245206, 1245207, 1245209, 1245214, 1245218, 1245223, 1245226, 1245227, 1245228, 1245229, 1245230, 1245231, 1245232, 1245237, 1245240, 1245243, 1245244, 1245245, 1245246, 1245247, 1245248, 1245249, 1245251, 1245252, 1245256, 1245260, 1245265, 1245268, 1245269, 1245270, 1245271, 1245272, 1245273, 1245274, 1245279, 1245282, 1245285, 1245286, 1245287, 1245288, 1245289, 1245292, 1245293, 1245294, 1245295] cuda_time=0.000us name=enumerate(DataLoader)#_SingleProcessDataLoaderIter.__next__ thread=1 input_shapes=[] cpu_memory_usage=1604240 cuda_memory_usage=0 is_async=False is_remote=False seq_nr=-1 is_legacy=False>",1.6347572482415509,1.635us,38116,38.116ms,0,0.0,0.000us,0,0.000us,DeviceType.CPU,0,,False,False,False,aten::view,-1,0,0.0,0.000us,0,0.000us,0,0,38116,38.116ms,0,0,0.000us,0,0,0.000us,[],
17,aten::permute,forward,18,17,forward,['aten::as_strided'],402,"[<FunctionEvent id=1245208 name=aten::as_strided device_type=DeviceType.CPU node_id=-1 cpu_time=4.000us start_us=3453 end_us=3457 cpu_children=[] cuda_time=0.000us name=aten::as_strided thread=1 input_shapes=[[224, 224, 3], [], [], []] cpu_memory_usage=0 cuda_memory_usage=0 is_async=False is_remote=False seq_nr=-1 is_legacy=False>]",0,"<FunctionEvent id=1245189 name=enumerate(DataLoader)#_SingleProcessDataLoaderIter.__next__ device_type=DeviceType.CPU node_id=-1 cpu_time=5.978ms start_us=498 end_us=6476 cpu_children=[1245190, 1245191, 1245192, 1245194, 1245200, 1245202, 1245203, 1245204, 1245205, 1245206, 1245207, 1245209, 1245214, 1245218, 1245223, 1245226, 1245227, 1245228, 1245229, 1245230, 1245231, 1245232, 1245237, 1245240, 1245243, 1245244, 1245245, 1245246, 1245247, 1245248, 1245249, 1245251, 1245252, 1245256, 1245260, 1245265, 1245268, 1245269, 1245270, 1245271, 1245272, 1245273, 1245274, 1245279, 1245282, 1245285, 1245286, 1245287, 1245288, 1245289, 1245292, 1245293, 1245294, 1245295] cuda_time=0.000us name=enumerate(DataLoader)#_SingleProcessDataLoaderIter.__next__ thread=1 input_shapes=[] cpu_memory_usage=1604240 cuda_memory_usage=0 is_async=False is_remote=False seq_nr=-1 is_legacy=False>",10.196517412935323,10.197us,4099,4.099ms,0,0.0,0.000us,0,0.000us,DeviceType.CPU,0,,False,False,False,aten::permute,-1,0,0.0,0.000us,0,0.000us,0,0,3474,3.474ms,0,0,0.000us,0,0,0.000us,[],
18,aten::as_strided,forward,,18,forward,[],2010,[],0,"<FunctionEvent id=1245207 name=aten::permute device_type=DeviceType.CPU node_id=-1 cpu_time=32.000us start_us=3428 end_us=3460 cpu_children=[1245208] cuda_time=0.000us name=aten::permute thread=1 input_shapes=[[224, 224, 3], []] cpu_memory_usage=0 cuda_memory_usage=0 is_async=False is_remote=False seq_nr=71556 is_legacy=False>",1.2029850746268658,1.203us,2418,2.418ms,0,0.0,0.000us,0,0.000us,DeviceType.CPU,0,,False,False,False,aten::as_strided,-1,0,0.0,0.000us,0,0.000us,0,0,2418,2.418ms,0,0,0.000us,0,0,0.000us,[],
19,aten::contiguous,forward,20,19,forward,['aten::clone'],402,"[<FunctionEvent id=1245210 name=aten::clone device_type=DeviceType.CPU node_id=-1 cpu_time=133.000us start_us=3472 end_us=3605 cpu_children=[1245211, 1245213] cuda_time=0.000us name=aten::clone thread=1 input_shapes=[[3, 224, 224], []] cpu_memory_usage=150528 cuda_memory_usage=0 is_async=False is_remote=False seq_nr=71556 is_legacy=False>]",60512256,"<FunctionEvent id=1245189 name=enumerate(DataLoader)#_SingleProcessDataLoaderIter.__next__ device_type=DeviceType.CPU node_id=-1 cpu_time=5.978ms start_us=498 end_us=6476 cpu_children=[1245190, 1245191, 1245192, 1245194, 1245200, 1245202, 1245203, 1245204, 1245205, 1245206, 1245207, 1245209, 1245214, 1245218, 1245223, 1245226, 1245227, 1245228, 1245229, 1245230, 1245231, 1245232, 1245237, 1245240, 1245243, 1245244, 1245245, 1245246, 1245247, 1245248, 1245249, 1245251, 1245252, 1245256, 1245260, 1245265, 1245268, 1245269, 1245270, 1245271, 1245272, 1245273, 1245274, 1245279, 1245282, 1245285, 1245286, 1245287, 1245288, 1245289, 1245292, 1245293, 1245294, 1245295] cuda_time=0.000us name=enumerate(DataLoader)#_SingleProcessDataLoaderIter.__next__ thread=1 input_shapes=[] cpu_memory_usage=1604240 cuda_memory_usage=0 is_async=False is_remote=False seq_nr=-1 is_legacy=False>",160.91542288557213,160.915us,64688,64.688ms,0,0.0,0.000us,0,0.000us,DeviceType.CPU,0,,False,False,False,aten::contiguous,-1,0,0.0,0.000us,0,0.000us,0,3462144,3805,3.805ms,0,0,0.000us,0,0,0.000us,[],
20,aten::clone,forward,"21, 22",20,forward,"['aten::empty_like', 'aten::copy_']",965,"[<FunctionEvent id=1245211 name=aten::empty_like device_type=DeviceType.CPU node_id=-1 cpu_time=13.000us start_us=3481 end_us=3494 cpu_children=[1245212] cuda_time=0.000us name=aten::empty_like thread=1 input_shapes=[[3, 224, 224], [], [], [], [], []] cpu_memory_usage=150528 cuda_memory_usage=0 is_async=False is_remote=False seq_nr=-1 is_legacy=False>, <FunctionEvent id=1245213 name=aten::copy_ device_type=DeviceType.CPU node_id=-1 cpu_time=105.000us start_us=3499 end_us=3604 cpu_children=[] cuda_time=0.000us name=aten::copy_ thread=1 input_shapes=[[3, 224, 224], [3, 224, 224], []] cpu_memory_usage=0 cuda_memory_usage=0 is_async=False is_remote=False seq_nr=-1 is_legacy=False>]",302561280,"<FunctionEvent id=1245209 name=aten::contiguous device_type=DeviceType.CPU node_id=-1 cpu_time=138.000us start_us=3468 end_us=3606 cpu_children=[1245210] cuda_time=0.000us name=aten::contiguous thread=1 input_shapes=[[3, 224, 224], []] cpu_memory_usage=150528 cuda_memory_usage=0 is_async=False is_remote=False seq_nr=71556 is_legacy=False>",109.64248704663213,109.642us,105805,105.805ms,103673856,1.2880829015544042,1.288us,1243,1.243ms,DeviceType.CPU,0,,False,False,False,aten::clone,-1,0,0.0,0.000us,0,0.000us,0,0,10064,10.064ms,0,0,0.000us,0,0,0.000us,[],
21,aten::empty_like,forward,1,21,forward,['aten::empty'],11256,"[<FunctionEvent id=1245212 name=aten::empty device_type=DeviceType.CPU node_id=-1 cpu_time=5.000us start_us=3488 end_us=3493 cpu_children=[] cuda_time=0.000us name=aten::empty thread=1 input_shapes=[[], [], [], [], [], []] cpu_memory_usage=150528 cuda_memory_usage=0 is_async=False is_remote=False seq_nr=-1 is_legacy=False>]",60512256,"<FunctionEvent id=1245210 name=aten::clone device_type=DeviceType.CPU node_id=-1 cpu_time=133.000us start_us=3472 end_us=3605 cpu_children=[1245211, 1245213] cuda_time=0.000us name=aten::clone thread=1 input_shapes=[[3, 224, 224], []] cpu_memory_usage=150528 cuda_memory_usage=0 is_async=False is_remote=False seq_nr=71556 is_legacy=False>",15.960199004975124,15.960us,179648,179.648ms,18271584768,0.0,0.000us,0,0.000us,DeviceType.CPU,0,,False,False,False,aten::empty_like,-1,0,0.0,0.000us,0,0.000us,0,602112,57539,57.539ms,57417728,0,0.000us,0,0,0.000us,[],
22,aten::copy_,forward,,22,forward,[],2573,[],0,"<FunctionEvent id=1245210 name=aten::clone device_type=DeviceType.CPU node_id=-1 cpu_time=133.000us start_us=3472 end_us=3605 cpu_children=[1245211, 1245213] cuda_time=0.000us name=aten::clone thread=1 input_shapes=[[3, 224, 224], []] cpu_memory_usage=150528 cuda_memory_usage=0 is_async=False is_remote=False seq_nr=71556 is_legacy=False>",86.17217256121259,86.172us,221721,221.721ms,0,8.431791682860474,8.432us,21695,21.695ms,DeviceType.CPU,0,,False,False,False,aten::copy_,-1,0,0.0,0.000us,0,0.000us,0,0,120474,120.474ms,0,21695,21.695ms,0,0,0.000us,[],
23,aten::_to_copy,forward,"24, 22",23,forward,"['aten::empty_strided', 'aten::copy_']",1608,"[<FunctionEvent id=1245216 name=aten::empty_strided device_type=DeviceType.CPU node_id=-1 cpu_time=8.000us start_us=3636 end_us=3644 cpu_children=[] cuda_time=0.000us name=aten::empty_strided thread=1 input_shapes=[[], [], [], [], [], []] cpu_memory_usage=602112 cuda_memory_usage=0 is_async=False is_remote=False seq_nr=-1 is_legacy=False>, <FunctionEvent id=1245217 name=aten::copy_ device_type=DeviceType.CPU node_id=-1 cpu_time=63.000us start_us=3646 end_us=3709 cpu_children=[] cuda_time=0.000us name=aten::copy_ thread=1 input_shapes=[[3, 224, 224], [3, 224, 224], []] cpu_memory_usage=0 cuda_memory_usage=0 is_async=False is_remote=False seq_nr=-1 is_legacy=False>]",242052240,"<FunctionEvent id=1245214 name=aten::to device_type=DeviceType.CPU node_id=-1 cpu_time=84.000us start_us=3626 end_us=3710 cpu_children=[1245215] cuda_time=0.000us name=aten::to thread=1 input_shapes=[[3, 224, 224], [], [], [], []] cpu_memory_usage=602112 cuda_memory_usage=0 is_async=False is_remote=False seq_nr=71556 is_legacy=False>",99.95584577114428,99.956us,160729,160.729ms,287085056,12.713308457711443,12.713us,20443,20.443ms,DeviceType.CPU,0,,False,False,False,aten::_to_copy,-1,0,0.0,0.000us,0,0.000us,0,5419232,14910,14.910ms,0,0,0.000us,0,0,0.000us,[],
24,aten::empty_strided,forward,,24,forward,[],2372,[],478682032,"<FunctionEvent id=1245215 name=aten::_to_copy device_type=DeviceType.CPU node_id=-1 cpu_time=80.000us start_us=3629 end_us=3709 cpu_children=[1245216, 1245217] cuda_time=0.000us name=aten::_to_copy thread=1 input_shapes=[[3, 224, 224], [], [], [], [], [], []] cpu_memory_usage=602112 cuda_memory_usage=0 is_async=False is_remote=False seq_nr=71556 is_legacy=False>",8.48946037099494,8.489us,20137,20.137ms,390861824,0.0,0.000us,0,0.000us,DeviceType.CPU,0,,False,False,False,aten::empty_strided,-1,0,0.0,0.000us,0,0.000us,0,478682032,20137,20.137ms,390861824,0,0.000us,0,0,0.000us,[],
25,aten::div,forward,12,25,forward,['aten::to'],603,"[<FunctionEvent id=1245219 name=aten::to device_type=DeviceType.CPU node_id=-1 cpu_time=14.000us start_us=3739 end_us=3753 cpu_children=[1245220] cuda_time=0.000us name=aten::to thread=1 input_shapes=[[], [], [], [], []] cpu_memory_usage=4 cuda_memory_usage=0 is_async=False is_remote=False seq_nr=-1 is_legacy=False>]",242049256,"<FunctionEvent id=1245189 name=enumerate(DataLoader)#_SingleProcessDataLoaderIter.__next__ device_type=DeviceType.CPU node_id=-1 cpu_time=5.978ms start_us=498 end_us=6476 cpu_children=[1245190, 1245191, 1245192, 1245194, 1245200, 1245202, 1245203, 1245204, 1245205, 1245206, 1245207, 1245209, 1245214, 1245218, 1245223, 1245226, 1245227, 1245228, 1245229, 1245230, 1245231, 1245232, 1245237, 1245240, 1245243, 1245244, 1245245, 1245246, 1245247, 1245248, 1245249, 1245251, 1245252, 1245256, 1245260, 1245265, 1245268, 1245269, 1245270, 1245271, 1245272, 1245273, 1245274, 1245279, 1245282, 1245285, 1245286, 1245287, 1245288, 1245289, 1245292, 1245293, 1245294, 1245295] cuda_time=0.000us name=enumerate(DataLoader)#_SingleProcessDataLoaderIter.__next__ thread=1 input_shapes=[] cpu_memory_usage=1604240 cuda_memory_usage=0 is_async=False is_remote=False seq_nr=-1 is_legacy=False>",89.93698175787728,89.937us,54232,54.232ms,161366016,1.328358208955224,1.328us,801,801.000us,DeviceType.CPU,0,,False,False,False,aten::div,-1,0,0.0,0.000us,0,0.000us,0,242047540,46100,46.100ms,161366016,801,801.000us,0,0,0.000us,[],
26,aten::eq,forward,12,26,forward,['aten::to'],402,"[<FunctionEvent id=1245233 name=aten::to device_type=DeviceType.CPU node_id=-1 cpu_time=11.000us start_us=4120 end_us=4131 cpu_children=[1245234, 1245236] cuda_time=0.000us name=aten::to thread=1 input_shapes=[[], [], [], [], []] cpu_memory_usage=4 cuda_memory_usage=0 is_async=False is_remote=False seq_nr=-1 is_legacy=False>]",1542,"<FunctionEvent id=1245189 name=enumerate(DataLoader)#_SingleProcessDataLoaderIter.__next__ device_type=DeviceType.CPU node_id=-1 cpu_time=5.978ms start_us=498 end_us=6476 cpu_children=[1245190, 1245191, 1245192, 1245194, 1245200, 1245202, 1245203, 1245204, 1245205, 1245206, 1245207, 1245209, 1245214, 1245218, 1245223, 1245226, 1245227, 1245228, 1245229, 1245230, 1245231, 1245232, 1245237, 1245240, 1245243, 1245244, 1245245, 1245246, 1245247, 1245248, 1245249, 1245251, 1245252, 1245256, 1245260, 1245265, 1245268, 1245269, 1245270, 1245271, 1245272, 1245273, 1245274, 1245279, 1245282, 1245285, 1245286, 1245287, 1245288, 1245289, 1245292, 1245293, 1245294, 1245295] cuda_time=0.000us name=enumerate(DataLoader)#_SingleProcessDataLoaderIter.__next__ thread=1 input_shapes=[] cpu_memory_usage=1604240 cuda_memory_usage=0 is_async=False is_remote=False seq_nr=-1 is_legacy=False>",27.791044776119403,27.791us,11172,11.172ms,0,0.0,0.000us,0,0.000us,DeviceType.CPU,0,,False,False,False,aten::eq,-1,0,0.0,0.000us,0,0.000us,0,-162,5754,5.754ms,0,0,0.000us,0,0,0.000us,[],
27,aten::any,forward,"18, 28",27,forward,"['aten::as_strided', 'aten::fill_']",402,"[<FunctionEvent id=1245238 name=aten::as_strided device_type=DeviceType.CPU node_id=-1 cpu_time=2.000us start_us=4185 end_us=4187 cpu_children=[] cuda_time=0.000us name=aten::as_strided thread=1 input_shapes=[[], [], [], []] cpu_memory_usage=0 cuda_memory_usage=0 is_async=False is_remote=False seq_nr=-1 is_legacy=False>, <FunctionEvent id=1245239 name=aten::fill_ device_type=DeviceType.CPU node_id=-1 cpu_time=0.000us start_us=4199 end_us=4199 cpu_children=[] cuda_time=0.000us name=aten::fill_ thread=1 input_shapes=[[1], []] cpu_memory_usage=0 cuda_memory_usage=0 is_async=False is_remote=False seq_nr=-1 is_legacy=False>]",402,"<FunctionEvent id=1245189 name=enumerate(DataLoader)#_SingleProcessDataLoaderIter.__next__ device_type=DeviceType.CPU node_id=-1 cpu_time=5.978ms start_us=498 end_us=6476 cpu_children=[1245190, 1245191, 1245192, 1245194, 1245200, 1245202, 1245203, 1245204, 1245205, 1245206, 1245207, 1245209, 1245214, 1245218, 1245223, 1245226, 1245227, 1245228, 1245229, 1245230, 1245231, 1245232, 1245237, 1245240, 1245243, 1245244, 1245245, 1245246, 1245247, 1245248, 1245249, 1245251, 1245252, 1245256, 1245260, 1245265, 1245268, 1245269, 1245270, 1245271, 1245272, 1245273, 1245274, 1245279, 1245282, 1245285, 1245286, 1245287, 1245288, 1245289, 1245292, 1245293, 1245294, 1245295] cuda_time=0.000us name=enumerate(DataLoader)#_SingleProcessDataLoaderIter.__next__ thread=1 input_shapes=[] cpu_memory_usage=1604240 cuda_memory_usage=0 is_async=False is_remote=False seq_nr=-1 is_legacy=False>",14.932835820895523,14.933us,6003,6.003ms,0,0.0,0.000us,0,0.000us,DeviceType.CPU,0,,False,False,False,aten::any,-1,0,0.0,0.000us,0,0.000us,0,402,5468,5.468ms,0,0,0.000us,0,0,0.000us,[],
